EventTime,Latitude,Longitude,PeakCurrent,Sensors,DegreesFreedom,EllipseAngle,EllipseSemimajorAxis,EllipseSemiminorAxis,Chisq,RiseTime,Peak2Zero,MaxRateRise,Cloud,Distance,Nano
"2021-08-19T10:53:06.636203520-05:00",39.3634,-113.3955,5,2,1,158.4,9.9,0.2,0.4,3.1,3.6,1.0,1,,636203520
"2021-08-19T10:53:23.898450944-05:00",39.5694,-113.4486,126,35,17,129.9,0.2,0.2,0.5,24.5,33.4,30.1,0,,898450944
"2021-08-19T10:53:34.320568320-05:00",39.4102,-113.2305,113,31,17,91.7,0.2,0.2,0.6,26.4,38.2,22.1,0,,320568320
"2021-08-19T10:53:36.594968832-05:00",38.1298,-112.2141,7,6,9,8.0,0.2,0.2,0.8,4.2,2.0,1.6,1,,594968832
"2021-08-19T10:53:36.610418688-05:00",38.1183,-112.201,74,22,29,159.9,0.2,0.2,1.8,24.2,28.2,18.2,0,,610418688
"2021-08-19T10:53:36.617393664-05:00",38.1304,-112.2369,11,6,9,148.9,0.2,0.2,1.0,18.2,4.8,3.5,1,,617393664
"2021-08-19T10:53:57.472123136-05:00",39.5341,-113.4476,7,5,7,67.2,0.4,0.4,0.3,0.0,0.0,0.0,1,,472123136
"2021-08-19T10:53:57.472230656-05:00",39.5333,-113.4474,8,7,11,162.6,0.2,0.2,0.5,8.2,3.0,1.5,1,,472230656
"2021-08-19T10:53:57.472374016-05:00",39.5318,-113.4469,4,4,5,39.3,0.4,0.4,0.0,0.0,0.0,0.0,1,,472374016
"2021-08-19T10:53:57.472530176-05:00",39.5341,-113.4484,5,3,3,138.6,0.4,0.4,0.0,0.0,0.0,0.0,1,,472530176
"2021-08-19T10:53:57.472651520-05:00",39.5326,-113.4476,4,3,3,18.8,0.4,0.4,0.1,0.0,0.0,0.0,1,,472651520
"2021-08-19T10:53:57.489339904-05:00",39.5277,-113.4381,3,3,3,137.9,0.2,0.2,0.2,2.9,5.6,0.7,1,,489339904
"2021-08-19T10:53:57.810826496-05:00",39.5143,-113.1756,5,3,3,90.5,0.2,0.2,0.9,7.1,2.0,1.7,1,,810826496
"2021-08-19T10:53:57.819621376-05:00",39.5134,-113.1724,9,6,9,77.5,0.2,0.2,0.4,17.2,3.4,2.1,1,,819621376
"2021-08-19T10:53:57.845612032-05:00",39.4952,-113.1745,43,28,17,143.3,0.2,0.2,0.7,13.5,25.8,9.6,0,,845612032
"2021-08-19T10:54:22.982384128-05:00",39.546,-113.2338,37,34,17,131.8,0.2,0.2,0.4,18.8,12.4,7.0,0,,982384128
"2021-08-19T10:54:22.983335680-05:00",39.4645,-113.2663,6,3,3,108.5,0.4,0.4,0.1,0.0,0.0,0.0,1,,983335680
"2021-08-19T10:54:22.994617856-05:00",39.4278,-113.2532,175,24,17,25.5,0.3,0.2,0.7,27.9,24.0,26.3,0,,994617856
"2021-08-19T10:54:23.279078144-05:00",39.4418,-113.2211,-5,3,3,90.6,0.2,0.2,0.2,2.3,7.0,-1.6,1,,279078144
"2021-08-19T10:54:28.731515648-05:00",39.2948,-113.3453,-5,3,3,15.6,0.4,0.4,0.2,0.0,0.0,0.0,1,,731515648
"2021-08-19T10:54:28.731785472-05:00",39.2663,-113.3839,-5,3,3,114.9,0.4,0.4,0.4,0.0,0.0,0.0,1,,731785472
"2021-08-19T10:54:28.731946496-05:00",39.2649,-113.3861,-5,3,3,112.8,0.4,0.4,0.4,0.0,0.0,0.0,1,,731946496
"2021-08-19T10:54:28.899986944-05:00",39.2057,-113.4445,6,3,3,108.4,0.2,0.2,0.7,1.9,3.6,2.1,1,,899986944
"2021-08-19T10:54:59.501509120-05:00",39.5381,-113.2412,40,35,17,117.8,0.2,0.2,0.5,15.7,13.8,9.5,0,,501509120
"2021-08-19T10:54:59.847376128-05:00",39.6183,-113.2405,8,6,9,29.8,0.2,0.2,0.7,18.7,6.2,2.7,1,,847376128
"2021-08-19T10:55:00.086410496-05:00",39.6534,-113.2452,-5,3,3,21.5,0.2,0.2,0.2,5.7,5.0,-1.3,1,,86410496
"2021-08-19T10:55:08.862317056-05:00",38.405,-111.5145,-201,23,16,76.6,0.2,0.2,0.7,17.1,7.6,-53.3,0,,862317056
"2021-08-19T10:55:08.862366464-05:00",38.4137,-111.52,-45,4,5,155.1,0.7,0.4,0.8,0.0,0.0,0.0,1,,862366464
"2021-08-19T10:55:08.874021120-05:00",38.404,-111.5115,-6,3,3,150.4,0.2,0.2,0.7,4.6,8.4,-1.0,1,,874021120
"2021-08-19T10:55:09.143998464-05:00",38.4058,-111.5139,-17,12,15,111.8,0.2,0.2,0.7,6.8,6.4,-5.2,1,,143998464
"2021-08-19T10:55:09.173823232-05:00",38.4055,-111.5136,-9,4,5,87.0,0.2,0.2,1.7,9.3,11.6,-2.4,1,,173823232
"2021-08-19T10:55:09.195547648-05:00",38.4049,-111.514,-11,5,7,142.6,0.2,0.2,1.0,4.2,14.6,-4.1,1,,195547648
"2021-08-19T10:55:13.857675008-05:00",39.533,-113.4406,45,35,17,123.4,0.2,0.2,0.4,11.7,21.6,10.3,0,,857675008
"2021-08-19T10:55:13.860897024-05:00",39.5305,-113.4249,5,3,3,69.7,0.2,0.2,0.4,3.9,5.0,1.4,1,,860897024
"2021-08-19T10:55:27.911034880-05:00",39.4677,-113.2356,82,34,17,131.5,0.2,0.2,0.8,18.6,37.0,18.8,0,,911034880
"2021-08-19T10:55:28.005360384-05:00",39.4495,-113.1954,-4,3,3,122.5,0.2,0.2,0.5,4.5,3.4,-1.0,1,,5360384
"2021-08-19T10:55:28.031592448-05:00",39.4844,-113.1959,9,5,7,50.2,0.2,0.2,0.2,4.5,7.8,2.5,1,,31592448
"2021-08-19T10:55:32.319738112-05:00",39.3814,-113.1607,-4,2,1,107.6,9.2,0.2,0.1,7.4,8.2,-1.2,1,,319738112
"2021-08-19T10:55:32.579653376-05:00",39.3626,-113.2568,6,3,3,107.7,0.4,0.4,0.1,0.0,0.0,0.0,1,,579653376
"2021-08-19T10:55:32.580062208-05:00",39.3642,-113.2579,4,3,3,108.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,580062208
"2021-08-19T10:55:32.580109056-05:00",39.3637,-113.2581,4,3,3,108.2,0.4,0.4,0.0,0.0,0.0,0.0,1,,580109056
"2021-08-19T10:55:32.580181504-05:00",39.3591,-113.2749,9,7,11,125.7,0.2,0.2,0.7,4.2,3.8,1.7,1,,580181504
"2021-08-19T10:55:32.683174400-05:00",39.3775,-113.2665,-4,3,3,179.5,0.2,0.2,0.1,2.9,13.6,-1.4,1,,683174400
"2021-08-19T10:55:41.219330048-05:00",39.556,-113.4319,64,35,17,127.8,0.2,0.2,0.5,19.4,38.6,15.1,0,,219330048
"2021-08-19T10:56:01.562892288-05:00",39.5323,-113.418,43,34,17,132.3,0.2,0.2,0.4,13.6,10.0,7.0,0,,562892288
"2021-08-19T10:56:01.642000384-05:00",39.5297,-113.4172,-5,3,3,136.5,0.2,0.2,0.5,2.2,13.6,-1.9,1,,642000384
"2021-08-19T10:56:01.652196352-05:00",39.5313,-113.4188,-8,6,9,26.5,0.2,0.2,0.9,2.9,10.0,-2.7,1,,652196352
"2021-08-19T10:56:01.658980864-05:00",39.5303,-113.4181,-5,3,3,137.5,0.2,0.2,0.8,2.1,11.0,-1.8,1,,658980864
"2021-08-19T10:56:01.718341888-05:00",39.4636,-113.4639,4,3,3,68.4,0.2,0.2,0.4,1.8,5.2,1.8,1,,718341888
"2021-08-19T10:56:01.724287488-05:00",39.5312,-113.4174,11,13,17,120.3,0.2,0.2,0.4,3.6,11.8,3.9,1,,724287488
"2021-08-19T10:56:01.760178944-05:00",39.3787,-113.382,-14,11,15,164.7,0.2,0.2,0.5,9.1,4.0,-2.6,1,,760178944
"2021-08-19T10:56:01.782854656-05:00",39.4659,-113.4387,5,3,3,134.3,0.2,0.2,1.0,2.1,3.2,1.4,1,,782854656
"2021-08-19T10:56:01.789619712-05:00",39.2788,-113.3623,-5,3,3,18.7,0.2,0.2,0.2,1.8,3.0,-1.9,1,,789619712
"2021-08-19T10:56:01.794849536-05:00",39.3018,-113.3123,6,3,3,0.1,0.2,0.2,0.7,3.0,2.6,2.2,1,,794849536
"2021-08-19T10:56:02.459062528-05:00",39.6234,-113.3893,6,4,5,8.0,0.2,0.2,0.7,16.2,7.4,1.8,1,,459062528
"2021-08-19T10:56:04.557206528-05:00",39.4123,-113.2061,7,7,11,45.5,0.2,0.2,1.1,6.7,3.0,1.1,1,,557206528
"2021-08-19T10:56:04.557670144-05:00",39.416,-113.2034,4,3,3,19.7,0.4,0.4,0.0,0.0,0.0,0.0,1,,557670144
"2021-08-19T10:56:04.656498176-05:00",39.4187,-113.2041,24,27,17,152.1,0.2,0.2,0.5,12.0,14.4,5.4,0,,656498176
"2021-08-19T10:56:04.656915968-05:00",39.4196,-113.2303,-4,3,3,108.7,0.4,0.4,0.0,0.0,0.0,0.0,1,,656915968
"2021-08-19T10:56:04.656929792-05:00",39.4201,-113.233,-4,3,3,108.5,0.4,0.4,0.1,0.0,0.0,0.0,1,,656929792
"2021-08-19T10:56:10.304453632-05:00",40.4087,-111.72,35,32,16,71.2,0.2,0.2,1.6,14.2,12.4,3.1,0,,304453632
"2021-08-19T10:56:21.225889536-05:00",39.5024,-113.1701,7,5,7,73.4,0.2,0.2,0.9,2.8,14.8,2.3,1,,225889536
"2021-08-19T10:56:21.226320896-05:00",39.5074,-113.1597,6,3,3,20.7,0.2,0.2,0.1,1.7,12.6,2.7,1,,226320896
"2021-08-19T10:56:34.278385152-05:00",39.53,-113.4162,14,15,17,137.5,0.2,0.2,0.6,7.4,10.0,4.1,0,,278385152
"2021-08-19T10:56:34.278690816-05:00",39.4835,-113.4255,4,3,3,176.8,0.4,0.4,0.0,0.0,0.0,0.0,1,,278690816
"2021-08-19T10:56:34.460879360-05:00",39.5291,-113.4159,-7,5,7,26.4,0.2,0.2,0.7,2.5,11.0,-2.3,1,,460879360
"2021-08-19T10:56:37.696835840-05:00",39.4044,-113.2174,-12,6,9,96.8,0.2,0.2,0.7,13.5,4.8,-1.8,1,,696835840
"2021-08-19T10:56:37.697128192-05:00",39.4186,-113.238,-8,4,5,156.5,0.4,0.4,0.8,0.0,0.0,0.0,1,,697128192
"2021-08-19T10:56:37.801041152-05:00",39.3517,-113.2741,5,3,3,69.9,0.2,0.2,0.1,2.8,4.0,2.1,1,,801041152
"2021-08-19T10:56:37.836692992-05:00",39.3439,-113.2732,84,34,17,118.6,0.2,0.2,0.3,29.4,27.4,14.8,0,,836692992
"2021-08-19T10:56:37.874409984-05:00",39.3439,-113.2736,111,35,17,114.8,0.2,0.2,0.5,21.5,24.8,22.1,0,,874409984
"2021-08-19T10:56:37.874495488-05:00",39.3739,-113.2715,11,3,3,14.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,874495488
"2021-08-19T10:56:37.972649728-05:00",39.2748,-113.3428,27,26,17,21.3,0.2,0.2,0.4,16.6,11.8,3.9,0,,972649728
"2021-08-19T10:56:54.568991232-05:00",39.4912,-113.195,9,6,9,142.8,0.2,0.2,0.6,6.7,2.6,2.4,1,,568991232
"2021-08-19T10:56:54.569234944-05:00",39.492,-113.2036,6,3,3,125.1,0.4,0.4,0.1,0.0,0.0,0.0,1,,569234944
"2021-08-19T10:56:54.627769856-05:00",39.4737,-113.2107,44,32,17,124.5,0.2,0.2,0.4,22.1,9.6,7.7,0,,627769856
"2021-08-19T10:57:04.602344704-05:00",39.588,-113.4475,12,11,17,154.1,0.2,0.2,0.5,4.5,21.8,4.1,1,,602344704
"2021-08-19T10:57:08.063944960-05:00",39.4307,-113.2551,5,4,5,117.8,0.2,0.2,1.3,10.3,10.6,1.5,1,,63944960
"2021-08-19T10:57:14.393192192-05:00",39.4982,-113.4046,7,4,5,170.6,0.2,0.2,0.3,2.8,17.6,2.5,1,,393192192
"2021-08-19T10:57:22.391995136-05:00",39.3864,-113.3609,55,16,29,53.8,0.2,0.2,1.5,12.4,13.8,7.1,0,,391995136
"2021-08-19T10:57:22.403412992-05:00",39.3677,-113.361,14,12,21,170.8,0.2,0.2,1.1,6.5,33.4,3.4,0,,403412992
"2021-08-19T10:57:30.482897920-05:00",39.3998,-113.2292,129,26,13,72.8,0.2,0.2,0.8,29.9,38.4,29.7,0,,482897920
"2021-08-19T10:57:34.997826816-05:00",39.5314,-113.427,4,3,3,136.5,0.2,0.2,0.8,1.6,2.2,1.8,1,,997826816
"2021-08-19T10:57:35.059737856-05:00",39.5284,-113.4147,31,34,17,128.4,0.2,0.2,0.3,12.2,23.8,7.6,0,,59737856
"2021-08-19T10:57:35.640834304-05:00",39.506,-113.4617,-10,5,7,22.1,0.2,0.2,0.4,3.8,18.2,-3.0,0,,640834304
"2021-08-19T10:57:35.711991808-05:00",39.5079,-113.4619,-17,20,17,134.0,0.2,0.2,0.3,3.3,13.2,-5.5,0,,711991808
"2021-08-19T10:57:35.787870720-05:00",39.5061,-113.4618,-6,4,5,163.6,0.2,0.2,0.6,2.6,4.8,-2.3,1,,787870720
"2021-08-19T10:58:01.105043712-05:00",39.4197,-113.201,183,15,26,152.0,0.2,0.2,0.7,50.6,18.8,20.2,0,,105043712
"2021-08-19T10:58:01.369256448-05:00",39.4129,-113.146,-4,2,1,107.4,8.3,0.2,0.2,2.1,5.6,-1.5,1,,369256448
"2021-08-19T10:58:01.425658624-05:00",39.5485,-113.2918,-5,4,5,170.9,0.4,0.4,0.2,0.0,0.0,0.0,1,,425658624
"2021-08-19T10:58:01.425808896-05:00",39.5494,-113.2965,-9,3,3,110.2,0.3,0.2,1.8,3.0,2.6,-3.1,1,,425808896
"2021-08-19T10:58:01.425910272-05:00",39.5479,-113.2911,-6,4,5,161.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,425910272
"2021-08-19T10:58:01.425942272-05:00",39.548,-113.2932,-7,3,3,112.6,0.4,0.4,0.1,0.0,0.0,0.0,1,,425942272
"2021-08-19T10:58:01.426080256-05:00",39.5502,-113.296,-5,3,3,12.9,0.4,0.4,0.2,0.0,0.0,0.0,1,,426080256
"2021-08-19T10:58:01.426249984-05:00",39.5495,-113.2952,-5,3,3,13.4,0.4,0.4,0.2,0.0,0.0,0.0,1,,426249984
"2021-08-19T10:58:01.455204608-05:00",39.4924,-113.2365,14,17,17,121.7,0.2,0.2,0.4,9.3,19.4,4.0,0,,455204608
"2021-08-19T10:58:03.950340352-05:00",39.5436,-113.0844,-12,4,5,150.7,0.4,0.2,0.3,6.8,11.6,-3.9,1,,950340352
"2021-08-19T10:58:23.022522112-05:00",39.5264,-113.4149,7,4,5,160.4,0.4,0.4,0.8,0.0,0.0,0.0,1,,22522112
"2021-08-19T10:58:23.022698496-05:00",39.5239,-113.4135,10,5,7,26.6,0.2,0.2,1.3,4.7,4.4,2.4,1,,22698496
"2021-08-19T10:58:23.108738816-05:00",39.5334,-113.4244,53,35,17,131.7,0.2,0.2,0.4,23.2,22.2,12.4,0,,108738816
"2021-08-19T10:58:24.729645568-05:00",39.5127,-113.1522,33,30,17,151.2,0.2,0.2,0.6,14.7,17.6,8.5,0,,729645568
"2021-08-19T10:58:24.982951680-05:00",39.5285,-113.1477,10,9,13,141.2,0.2,0.2,0.4,8.5,4.0,1.9,1,,982951680
"2021-08-19T10:58:37.128793600-05:00",38.4719,-111.5005,8,4,5,52.5,0.4,0.4,0.2,0.0,0.0,0.0,1,,128793600
"2021-08-19T10:58:37.128844544-05:00",38.4731,-111.5029,8,3,3,63.6,0.4,0.4,0.0,0.0,0.0,0.0,1,,128844544
"2021-08-19T10:58:37.128986368-05:00",38.4717,-111.4409,11,6,9,31.6,0.2,0.2,0.1,21.4,7.6,2.6,1,,128986368
"2021-08-19T10:58:37.129905920-05:00",38.474,-111.4409,18,25,17,31.7,0.2,0.2,0.5,29.2,8.2,6.1,1,,129905920
"2021-08-19T10:58:37.138259456-05:00",38.4755,-111.4367,5,3,3,152.1,0.2,0.2,0.4,4.6,6.6,1.6,1,,138259456
"2021-08-19T10:58:37.228164608-05:00",38.4452,-111.4754,41,34,17,44.0,0.2,0.2,0.5,22.2,17.6,10.8,0,,228164608
"2021-08-19T10:58:43.286234112-05:00",39.3762,-113.3723,203,30,16,102.0,0.2,0.2,0.8,33.7,16.6,22.3,0,,286234112
"2021-08-19T10:58:43.299151360-05:00",39.3282,-113.3486,4,3,3,16.7,0.2,0.2,0.1,17.6,3.6,1.7,1,,299151360
"2021-08-19T10:58:43.299981312-05:00",39.3201,-113.3475,12,3,3,89.6,0.2,0.2,0.2,4.9,6.6,4.6,1,,299981312
"2021-08-19T10:58:43.755471104-05:00",39.3293,-113.267,-5,4,5,92.2,0.2,0.2,1.1,4.4,3.2,-1.0,1,,755471104
"2021-08-19T10:58:44.258277888-05:00",39.3468,-113.3061,-10,11,15,116.4,0.2,0.2,0.6,8.6,20.0,-2.4,1,,258277888
"2021-08-19T10:58:44.491202048-05:00",39.3453,-113.3072,-7,5,7,23.1,0.2,0.2,0.8,4.0,17.6,-2.0,1,,491202048
"2021-08-19T10:58:46.877346304-05:00",39.4079,-113.2136,14,16,17,154.2,0.2,0.2,0.5,11.5,13.4,3.6,1,,877346304
"2021-08-19T10:58:48.810955008-05:00",39.348,-113.2652,13,14,17,131.0,0.2,0.2,0.6,4.8,2.4,2.9,1,,810955008
"2021-08-19T10:58:48.811077888-05:00",39.348,-113.2667,8,5,7,30.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,811077888
"2021-08-19T10:58:48.811198208-05:00",39.3486,-113.266,8,7,11,90.6,0.4,0.4,0.2,0.0,0.0,0.0,1,,811198208
"2021-08-19T10:58:48.811312128-05:00",39.3485,-113.2658,6,5,7,9.6,0.4,0.4,0.5,0.0,0.0,0.0,1,,811312128
"2021-08-19T10:58:48.811554304-05:00",39.3487,-113.2675,4,3,3,107.1,0.4,0.4,0.0,0.0,0.0,0.0,1,,811554304
"2021-08-19T10:58:52.522510848-05:00",39.5674,-113.4258,6,4,5,163.2,0.2,0.2,0.2,5.8,2.0,2.0,1,,522510848
"2021-08-19T10:58:52.522725632-05:00",39.569,-113.435,3,4,5,149.2,0.4,0.4,0.7,0.0,0.0,0.0,1,,522725632
"2021-08-19T10:58:52.617452800-05:00",39.5484,-113.4397,71,35,17,124.4,0.2,0.2,0.4,25.4,22.4,12.4,0,,617452800
"2021-08-19T10:58:52.705309440-05:00",39.5492,-113.4399,26,33,17,144.1,0.2,0.2,0.4,8.8,13.0,6.8,0,,705309440
"2021-08-19T10:59:19.961626880-05:00",39.4119,-113.2163,16,4,5,99.5,0.4,0.2,1.5,2.9,6.0,4.7,1,,961626880
"2021-08-19T10:59:24.410796288-05:00",39.569,-113.4276,4,3,3,13.7,0.4,0.4,0.0,0.0,0.0,0.0,1,,410796288
"2021-08-19T10:59:24.411254528-05:00",39.5655,-113.4286,6,3,3,13.1,0.2,0.2,0.2,3.1,3.8,2.4,1,,411254528
"2021-08-19T10:59:24.511047936-05:00",39.5793,-113.4203,44,32,17,110.1,0.2,0.2,0.4,24.1,28.0,7.1,0,,511047936
"2021-08-19T10:59:40.542709504-05:00",39.385,-113.3578,6,5,7,28.9,0.2,0.2,0.4,4.9,2.0,1.2,1,,542709504
"2021-08-19T10:59:40.542918656-05:00",39.3863,-113.3605,4,3,3,124.1,0.4,0.4,0.0,0.0,0.0,0.0,1,,542918656
"2021-08-19T10:59:40.542987520-05:00",39.3903,-113.3595,4,4,5,160.8,0.4,0.4,0.8,0.0,0.0,0.0,1,,542987520
"2021-08-19T10:59:40.549881088-05:00",39.3873,-113.3572,13,18,17,131.9,0.2,0.2,0.4,22.7,6.8,2.0,1,,549881088
"2021-08-19T10:59:40.620416256-05:00",39.3842,-113.3415,8,6,9,103.8,0.2,0.2,0.3,5.1,21.6,2.1,1,,620416256
"2021-08-19T10:59:40.674080000-05:00",39.4101,-113.2146,6,4,5,10.4,0.2,0.2,0.3,2.0,3.8,2.5,1,,674080000
"2021-08-19T10:59:40.676774400-05:00",39.421,-113.2438,9,5,7,40.4,0.2,0.2,0.2,9.0,5.4,3.2,1,,676774400
"2021-08-19T10:59:41.124467712-05:00",39.4777,-113.178,-18,24,17,130.0,0.2,0.2,0.7,8.5,13.0,-3.3,0,,124467712
"2021-08-19T10:59:41.143035392-05:00",39.4769,-113.1792,-7,5,7,53.5,0.2,0.2,0.4,2.0,10.6,-2.1,1,,143035392
"2021-08-19T10:59:41.380339200-05:00",39.5396,-113.3828,11,5,7,155.8,0.3,0.2,0.7,3.7,10.8,3.2,1,,380339200
"2021-08-19T10:59:41.381220608-05:00",39.5312,-113.3684,8,5,7,7.9,0.2,0.2,0.4,6.9,13.6,1.4,1,,381220608
"2021-08-19T10:59:41.387014912-05:00",39.5272,-113.3453,-4,3,3,134.5,0.4,0.4,0.1,0.0,0.0,0.0,1,,387014912
"2021-08-19T10:59:41.475203328-05:00",39.4766,-113.1788,-26,23,17,109.3,0.2,0.2,0.7,7.5,8.6,-8.1,1,,475203328
"2021-08-19T10:59:41.506156032-05:00",39.535,-113.3871,10,3,3,154.3,0.4,0.2,0.4,14.0,11.2,2.9,1,,506156032
"2021-08-19T10:59:41.532284160-05:00",39.5319,-113.335,-4,3,3,134.0,0.2,0.2,0.4,2.4,10.0,-1.5,1,,532284160
"2021-08-19T10:59:52.231542016-05:00",39.5218,-113.145,6,5,7,174.0,0.2,0.2,0.9,7.4,3.2,1.9,1,,231542016
"2021-08-19T11:00:00.315497984-05:00",39.5729,-113.4095,40,35,17,132.9,0.2,0.2,0.5,23.4,11.4,6.9,0,,315497984
"2021-08-19T11:00:00.389770240-05:00",39.5835,-113.4151,-6,5,7,44.0,0.2,0.2,0.5,7.3,7.8,-1.1,1,,389770240
"2021-08-19T11:00:00.398500096-05:00",39.5304,-113.418,6,4,5,40.3,0.2,0.2,0.2,4.0,6.8,1.8,1,,398500096
"2021-08-19T11:00:00.400699648-05:00",39.5677,-113.4254,4,4,5,37.2,0.2,0.2,0.2,5.9,9.2,0.7,1,,400699648
"2021-08-19T11:00:00.412936704-05:00",39.5695,-113.4246,6,3,3,109.8,0.4,0.2,0.6,2.2,3.4,1.9,1,,412936704
"2021-08-19T11:00:09.976278528-05:00",39.5333,-113.4116,12,12,17,179.2,0.2,0.2,0.6,5.0,8.0,3.6,1,,976278528
"2021-08-19T11:00:10.141801472-05:00",39.3067,-113.3547,19,23,17,120.7,0.2,0.2,0.6,17.8,4.2,6.5,1,,141801472
"2021-08-19T11:00:10.142462976-05:00",39.3066,-113.3516,3,3,3,108.2,0.4,0.4,0.0,0.0,0.0,0.0,1,,142462976
"2021-08-19T11:00:10.147138816-05:00",39.3002,-113.3514,254,29,14,115.0,0.2,0.2,1.2,43.2,21.4,20.3,0,,147138816
"2021-08-19T11:00:12.977989632-05:00",39.4027,-113.2222,149,35,25,135.6,0.2,0.2,0.8,29.5,22.4,15.7,0,,977989632
"2021-08-19T11:00:13.096493056-05:00",39.4947,-112.9818,-4,3,3,109.9,0.3,0.2,0.3,10.8,6.0,-0.7,1,,96493056
"2021-08-19T11:00:13.376541952-05:00",39.4161,-113.1911,6,3,3,177.5,0.2,0.2,0.3,17.8,3.2,1.0,1,,376541952
"2021-08-19T11:00:28.048124160-05:00",39.5178,-113.4188,51,35,17,130.4,0.2,0.2,0.4,17.8,18.0,12.2,0,,48124160
"2021-08-19T11:00:49.583979008-05:00",39.4372,-113.2546,233,17,31,139.0,0.2,0.2,0.7,29.5,27.8,39.6,0,,583979008
"2021-08-19T11:00:52.272982784-05:00",39.5251,-113.3906,54,35,17,125.9,0.2,0.2,0.5,16.0,19.0,12.1,0,,272982784
"2021-08-19T11:01:07.675350528-05:00",39.4919,-113.0213,4,2,1,108.0,8.2,0.2,0.1,4.4,2.2,0.8,1,,675350528
"2021-08-19T11:01:07.687174656-05:00",39.5246,-113.137,5,5,7,30.7,0.2,0.2,0.2,7.8,4.4,0.9,1,,687174656
"2021-08-19T11:01:07.753054720-05:00",39.513,-113.1361,33,19,17,82.7,0.2,0.2,0.5,11.4,7.2,8.5,0,,753054720
"2021-08-19T11:01:15.906182912-05:00",39.5321,-113.4259,84,35,17,113.1,0.2,0.2,0.5,23.7,11.6,19.4,0,,906182912
"2021-08-19T11:01:15.906362624-05:00",39.6006,-113.4049,-9,3,3,8.6,1.5,0.4,0.0,0.0,0.0,0.0,1,,906362624
"2021-08-19T11:01:15.980380672-05:00",39.5188,-113.3974,7,5,7,88.2,0.2,0.2,0.6,3.7,4.8,2.1,1,,980380672
"2021-08-19T11:01:16.193754880-05:00",39.5327,-113.405,29,34,17,125.8,0.2,0.2,0.6,15.2,12.4,6.8,0,,193754880
"2021-08-19T11:01:16.224925696-05:00",39.5731,-113.4264,4,3,3,159.2,0.3,0.2,0.2,2.9,3.8,1.0,1,,224925696
"2021-08-19T11:01:17.636744448-05:00",39.5332,-113.4006,-6,5,7,38.4,0.2,0.2,0.4,2.6,6.0,-2.2,1,,636744448
"2021-08-19T11:01:17.637711872-05:00",39.5278,-113.4114,-5,4,5,171.9,0.2,0.2,0.4,2.8,15.8,-2.1,1,,637711872
"2021-08-19T11:01:29.186230528-05:00",39.3809,-113.3483,9,6,9,118.9,0.2,0.2,0.4,16.4,2.6,1.9,1,,186230528
"2021-08-19T11:01:29.186404864-05:00",39.3835,-113.3522,4,4,5,90.2,0.4,0.4,0.0,0.0,0.0,0.0,1,,186404864
"2021-08-19T11:01:29.186547456-05:00",39.3823,-113.3496,3,3,3,124.1,0.4,0.4,0.0,0.0,0.0,0.0,1,,186547456
"2021-08-19T11:01:29.186813952-05:00",39.381,-113.347,2,3,3,124.1,0.4,0.4,0.0,0.0,0.0,0.0,1,,186813952
"2021-08-19T11:01:29.232855296-05:00",39.3786,-113.3469,58,27,17,111.1,0.2,0.2,0.6,29.1,39.8,12.5,0,,232855296
"2021-08-19T11:01:29.319354368-05:00",39.3214,-113.3472,9,3,3,154.4,0.7,0.2,1.0,4.5,12.4,1.9,1,,319354368
"2021-08-19T11:01:29.321187840-05:00",39.3011,-113.3459,-8,4,5,4.8,0.2,0.2,0.6,1.7,5.0,-3.6,1,,321187840
"2021-08-19T11:01:29.322343424-05:00",39.3778,-113.347,79,34,17,121.8,0.2,0.2,0.7,11.4,22.8,16.5,0,,322343424
"2021-08-19T11:01:29.339877120-05:00",39.2232,-113.3995,9,6,9,112.2,0.2,0.2,1.0,25.2,7.4,3.2,1,,339877120
"2021-08-19T11:01:29.340133888-05:00",39.2517,-113.4238,4,3,3,67.6,0.4,0.4,0.2,0.0,0.0,0.0,1,,340133888
"2021-08-19T11:01:29.340509440-05:00",39.2498,-113.4311,5,3,3,67.4,0.4,0.4,0.1,0.0,0.0,0.0,1,,340509440
"2021-08-19T11:01:43.759945728-05:00",39.424,-113.2561,206,22,27,118.6,0.2,0.2,0.8,29.8,29.8,22.6,0,,759945728
"2021-08-19T11:01:43.766260480-05:00",39.4004,-113.1866,11,5,7,96.6,0.2,0.2,1.0,29.1,9.4,3.2,1,,766260480
"2021-08-19T11:01:44.230202624-05:00",39.5285,-113.4131,18,22,17,153.2,0.2,0.2,0.7,10.2,12.8,5.1,1,,230202624
"2021-08-19T11:01:56.061476096-05:00",39.5905,-113.3559,35,33,17,118.1,0.2,0.2,0.4,16.5,19.6,8.0,0,,61476096
"2021-08-19T11:01:56.074197504-05:00",39.6081,-113.3616,3,3,3,138.8,0.2,0.2,0.0,20.4,2.4,1.2,1,,74197504
"2021-08-19T11:02:01.329504768-05:00",39.4489,-113.3628,6,3,3,15.3,0.2,0.2,0.5,10.2,5.0,0.9,1,,329504768
"2021-08-19T11:02:05.204048384-05:00",39.5171,-113.1373,4,5,7,16.2,0.2,0.2,0.6,15.9,3.0,0.8,1,,204048384
